ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10306,23,100,16,3600.65,"10/14/2004 0:00",Shipped,4,10,2004,"Classic Cars",143,S18_4027,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10314,29,100,8,4206.74,"10/22/2004 0:00",Shipped,4,10,2004,"Classic Cars",143,S18_4027,"Heintze Collectables","86 21 3555","Smagsloget 45",,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10324,49,100,13,5379.71,"11/5/2004 0:00",Shipped,4,11,2004,"Classic Cars",143,S18_4027,"Vitachrome Inc.",2125551500,"2678 Kingston Rd.","Suite 101",NYC,NY,10022,USA,NA,Frick,Michael,Medium
10337,36,100,3,5679.36,"11/21/2004 0:00",Shipped,4,11,2004,"Classic Cars",143,S18_4027,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10349,34,100,5,4394.84,"12/1/2004 0:00",Shipped,4,12,2004,"Classic Cars",143,S18_4027,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10372,48,100,6,7031.52,"1/26/2005 0:00",Shipped,1,1,2005,"Classic Cars",143,S18_4027,"Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large
10383,38,100,1,5340.9,"2/22/2005 0:00",Shipped,1,2,2005,"Classic Cars",143,S18_4027,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10394,37,100,1,6376.58,"3/15/2005 0:00",Shipped,1,3,2005,"Classic Cars",143,S18_4027,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10413,49,100,5,6896.75,"5/5/2005 0:00",Shipped,2,5,2005,"Classic Cars",143,S18_4027,"Gift Depot Inc.",2035552570,"25593 South Bay Ln.",,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10124,36,85.59,7,3081.24,"5/21/2003 0:00",Shipped,2,5,2003,"Vintage Cars",92,S18_4409,"Signal Gift Stores",7025551838,"8489 Strong St.",,"Las Vegas",NV,83030,USA,NA,King,Sue,Medium
10148,34,100,1,3598.22,"9/11/2003 0:00",Shipped,3,9,2003,"Vintage Cars",92,S18_4409,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10162,39,100,10,3912.09,"10/18/2003 0:00",Shipped,4,10,2003,"Vintage Cars",92,S18_4409,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10182,36,100,11,3942.72,"11/12/2003 0:00",Shipped,4,11,2003,"Vintage Cars",92,S18_4409,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10213,38,94.79,1,3602.02,"1/22/2004 0:00",Shipped,1,1,2004,"Vintage Cars",92,S18_4409,"Double Decker Gift Stores, Ltd","(171) 555-7555","120 Hanover Sq.",,London,,"WA1 1DP",UK,EMEA,Hardy,Thomas,Medium
10227,34,100,11,3566.94,"3/2/2004 0:00",Shipped,1,3,2004,"Vintage Cars",92,S18_4409,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10241,42,90.19,3,3787.98,"4/13/2004 0:00",Shipped,2,4,2004,"Vintage Cars",92,S18_4409,"Mini Caravy",88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10280,35,100,17,3704.05,"8/17/2004 0:00",Shipped,3,8,2004,"Vintage Cars",92,S18_4409,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10302,38,89.27,2,3392.26,"10/6/2003 0:00",Shipped,4,10,2003,"Vintage Cars",92,S18_4409,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Medium
10311,41,81.91,1,3358.31,"10/16/2004 0:00",Shipped,4,10,2004,"Vintage Cars",92,S18_4409,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10332,50,100,2,7310,"11/17/2004 0:00",Shipped,4,11,2004,"Vintage Cars",92,S18_4409,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Large
10380,32,100,1,3376.64,"2/16/2005 0:00",Shipped,1,2,2005,"Vintage Cars",92,S18_4409,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10420,66,92.95,6,6134.7,"5/29/2005 0:00","In Process",2,5,2005,"Vintage Cars",92,S18_4409,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10105,41,82.5,10,3382.5,"2/11/2003 0:00",Shipped,1,2,2003,"Vintage Cars",87,S18_4522,"Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10128,43,92.16,1,3962.88,"6/6/2003 0:00",Shipped,2,6,2003,"Vintage Cars",87,S18_4522,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10185,47,77.24,8,3630.28,"11/14/2003 0:00",Shipped,4,11,2003,"Vintage Cars",87,S18_4522,"Mini Creations Ltd.",5085559555,"4575 Hillside Dr.",,"New Bedford",MA,50553,USA,NA,Tam,"Wing C",Medium
10197,50,100,14,5090.5,"11/26/2003 0:00",Shipped,4,11,2003,"Vintage Cars",87,S18_4522,"Enaco Distributors","(93) 203 4555","Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,45,87.77,8,3949.65,"1/2/2004 0:00",Shipped,1,1,2004,"Vintage Cars",87,S18_4522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10221,39,89.53,2,3491.67,"2/18/2004 0:00",Shipped,1,2,2004,"Vintage Cars",87,S18_4522,"Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10248,42,75.48,11,3170.16,"5/7/2004 0:00",Cancelled,2,5,2004,"Vintage Cars",87,S18_4522,"Land of Toys Inc.",2125557818,"897 Long Airport Avenue",,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10283,34,100,14,3580.88,"8/20/2004 0:00",Shipped,3,8,2004,"Vintage Cars",87,S18_4522,"Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",,Tsawassen,BC,"T2F 8M4",Canada,NA,Lincoln,Elizabeth,Medium
10293,49,100,3,4946.06,"9/9/2004 0:00",Shipped,3,9,2004,"Vintage Cars",87,S18_4522,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10306,39,90.4,8,3525.6,"10/14/2004 0:00",Shipped,4,10,2004,"Vintage Cars",87,S18_4522,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10315,36,100,7,3602.16,"10/29/2004 0:00",Shipped,4,10,2004,"Vintage Cars",87,S18_4522,"La Rochelle Gifts",40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10326,50,86.01,5,4300.5,"11/9/2004 0:00",Shipped,4,11,2004,"Vintage Cars",87,S18_4522,"Volvo Model Replicas, Co","0921-12 3555","Berguvsv„gen  8",,Lule,,"S-958 22",Sweden,EMEA,Berglund,Christina,Medium
10337,29,100,2,4498.19,"11/21/2004 0:00",Shipped,4,11,2004,"Vintage Cars",87,S18_4522,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10350,30,100,3,3023.1,"12/2/2004 0:00",Shipped,4,12,2004,"Vintage Cars",87,S18_4522,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10372,41,86.89,7,3562.49,"1/26/2005 0:00",Shipped,1,1,2005,"Vintage Cars",87,S18_4522,"Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10396,45,100,5,4739.4,"3/23/2005 0:00",Shipped,1,3,2005,"Vintage Cars",87,S18_4522,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10103,36,100,5,4228.2,"1/29/2003 0:00",Shipped,1,1,2003,"Trucks and Buses",121,S18_4600,"Baane Mini Imports","07-98 9555","Erling Skakkes gate 78",,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,41,100,9,4815.45,"4/1/2003 0:00",Shipped,2,4,2003,"Trucks and Buses",121,S18_4600,"La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10126,50,100,5,7083,"5/28/2003 0:00",Shipped,2,5,2003,"Trucks and Buses",121,S18_4600,"Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large
10140,40,100,5,4601.2,"7/24/2003 0:00",Shipped,3,7,2003,"Trucks and Buses",121,S18_4600,"Technics Stores Inc.",6505556809,"9408 Furth Circle",,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10150,49,100,2,6467.02,"9/19/2003 0:00",Shipped,3,9,2003,"Trucks and Buses",121,S18_4600,"Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10164,45,100,3,5012.55,"10/21/2003 0:00",Resolved,4,10,2003,"Trucks and Buses",121,S18_4600,"Mini Auto Werke",7675-3555,"Kirchgasse 6",,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10175,47,100,10,5121.59,"11/6/2003 0:00",Shipped,4,11,2003,"Trucks and Buses",121,S18_4600,"Stylish Desk Decors, Co.","(171) 555-0297","35 King George",,London,,"WX3 6FW",UK,EMEA,Brown,Ann,Medium
10194,32,100,5,4262.08,"11/25/2003 0:00",Shipped,4,11,2003,"Trucks and Buses",121,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10207,47,100,16,6658.02,"12/9/2003 0:00",Shipped,4,12,2003,"Trucks and Buses",121,S18_4600,"Diecast Collectables",6175552555,"6251 Ingle Ln.",,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10217,38,100,5,4509.08,"2/4/2004 0:00",Shipped,1,2,2004,"Trucks and Buses",121,S18_4600,"Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor",Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10229,41,100,10,4716.23,"3/11/2004 0:00",Shipped,1,3,2004,"Trucks and Buses",121,S18_4600,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10259,41,100,13,4666.62,"6/15/2004 0:00",Shipped,2,6,2004,"Trucks and Buses",121,S18_4600,"Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor",Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10270,38,100,3,5383.08,"7/19/2004 0:00",Shipped,3,7,2004,"Trucks and Buses",121,S18_4600,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10291,48,100,5,5288.64,"9/8/2004 0:00",Shipped,3,9,2004,"Trucks and Buses",121,S18_4600,"Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",,Boras,,"S-844 67",Sweden,EMEA,Larsson,Maria,Medium
10323,47,100,1,6203.06,"11/5/2004 0:00",Shipped,4,11,2004,"Trucks and Buses",121,S18_4600,"Blauer See Auto, Co.","+49 69 66 90 2555","Lyonerstr. 34",,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
10334,49,100,4,6763.47,"11/19/2004 0:00","On Hold",4,11,2004,"Trucks and Buses",121,S18_4600,"Volvo Model Replicas, Co","0921-12 3555","Berguvsv„gen  8",,Lule,,"S-958 22",Sweden,EMEA,Berglund,Christina,Medium
10347,45,100,4,5884.65,"11/29/2004 0:00",Shipped,4,11,2004,"Trucks and Buses",121,S18_4600,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,28,100,2,3559.64,"12/10/2004 0:00",Shipped,4,12,2004,"Trucks and Buses",121,S18_4600,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10382,39,100,1,4890.6,"2/17/2005 0:00",Shipped,1,2,2005,"Trucks and Buses",121,S18_4600,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10411,46,100,3,5235.72,"5/1/2005 0:00",Shipped,2,5,2005,"Trucks and Buses",121,S18_4600,"Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",,Montreal,Quebec,"H1J 1C3",Canada,NA,Fresnisre,Jean,Medium
10425,38,100,13,4325.16,"5/31/2005 0:00","In Process",2,5,2005,"Trucks and Buses",121,S18_4600,"La Rochelle Gifts",40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10324,38,100,6,6832.02,"11/5/2004 0:00",Shipped,4,11,2004,"Vintage Cars",50,S18_4668,"Vitachrome Inc.",2125551500,"2678 Kingston Rd.","Suite 101",NYC,NY,10022,USA,NA,Frick,Michael,Medium
10348,29,100,6,7110.8,"11/1/2004 0:00",Shipped,4,11,2004,"Vintage Cars",50,S18_4668,"Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large
10358,30,100,8,5302.8,"12/10/2004 0:00",Shipped,4,12,2004,"Vintage Cars",50,S18_4668,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10382,39,100,2,7827.3,"2/17/2005 0:00",Shipped,1,2,2005,"Vintage Cars",50,S18_4668,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Large
10108,44,100,11,5565.12,"3/3/2003 0:00",Shipped,1,3,2003,"Classic Cars",148,S18_4721,"Cruz & Sons Co.","+63 2 555 3587","15 McCallum Street - NatWest Center #13-03",,"Makati City",,"1227 MM",Philippines,Japan,Cruz,Arnold,Medium
10122,28,100,15,3583.16,"5/8/2003 0:00",Shipped,2,5,2003,"Classic Cars",148,S18_4721,"Marseille Mini Autos",91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10135,31,100,12,4705.18,"7/2/2003 0:00",Shipped,3,7,2003,"Classic Cars",148,S18_4721,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10146,29,100,1,4444.54,"9/3/2003 0:00",Shipped,3,9,2003,"Classic Cars",148,S18_4721,"Gift Ideas Corp.",2035554407,"2440 Pompton St.",,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10159,32,100,7,4618.88,"10/10/2003 0:00",Shipped,4,10,2003,"Classic Cars",148,S18_4721,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10169,33,100,7,4910.4,"11/4/2003 0:00",Shipped,4,11,2003,"Classic Cars",148,S18_4721,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10180,44,100,2,5565.12,"11/11/2003 0:00",Shipped,4,11,2003,"Classic Cars",148,S18_4721,"Daedalus Designs Imports",20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10191,32,100,8,4237.76,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,"Mehrheimerstr. 369",,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10211,41,100,7,5673.58,"1/15/2004 0:00",Shipped,1,1,2004,"Classic Cars",148,S18_4721,"Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10225,35,100,14,5260.15,"2/22/2004 0:00",Shipped,1,2,2004,"Classic Cars",148,S18_4721,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,44,100,8,6350.96,"4/9/2004 0:00",Shipped,2,4,2004,"Classic Cars",148,S18_4721,"Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10252,26,100,4,3559.4,"5/26/2004 0:00",Shipped,2,5,2004,"Classic Cars",148,S18_4721,"Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10276,48,100,8,5713.92,"8/2/2004 0:00",Shipped,3,8,2004,"Classic Cars",148,S18_4721,"Online Mini Collectables",6175557555,"7635 Spinnaker Dr.",,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10287,34,100,17,4300.32,"8/30/2004 0:00",Shipped,3,8,2004,"Classic Cars",148,S18_4721,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10299,49,100,2,7947.31,"9/30/2004 0:00",Shipped,3,9,2004,"Classic Cars",148,S18_4721,"Toys of Finland, Co.","90-224 8555","Keskuskatu 45",,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Large
10310,40,100,15,5356.8,"10/16/2004 0:00",Shipped,4,10,2004,"Classic Cars",148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,"Mehrheimerstr. 369",,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10319,45,100,3,7901.1,"11/3/2004 0:00",Shipped,4,11,2004,"Classic Cars",148,S18_4721,"Microscale Inc.",2125551957,"5290 North Pendale Street","Suite 200",NYC,NY,10022,USA,NA,Kuo,Kee,Large
10330,50,100,4,6101,"11/16/2004 0:00",Shipped,4,11,2004,"Classic Cars",148,S18_4721,"Cruz & Sons Co.","+63 2 555 3587","15 McCallum Street - NatWest Center #13-03",,"Makati City",,"1227 MM",Philippines,Japan,Cruz,Arnold,Medium
10342,38,100,11,6276.46,"11/24/2004 0:00",Shipped,4,11,2004,"Classic Cars",148,S18_4721,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10355,25,100,2,4203.5,"12/7/2004 0:00",Shipped,4,12,2004,"Classic Cars",148,S18_4721,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10378,49,67.14,8,3289.86,"2/10/2005 0:00",Shipped,1,2,2005,"Classic Cars",148,S18_4721,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10390,49,100,3,6862.94,"3/4/2005 0:00",Shipped,1,3,2005,"Classic Cars",148,S18_4721,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10182,44,69.84,12,3072.96,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",71,S18_4933,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10204,45,76.26,6,3431.7,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",71,S18_4933,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10332,21,100,3,3472.98,"11/17/2004 0:00",Shipped,4,11,2004,"Classic Cars",71,S18_4933,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10367,44,85.25,9,3751,"1/12/2005 0:00",Resolved,1,1,2005,"Classic Cars",71,S18_4933,Toys4GrownUps.com,6265557265,"78934 Hillside Dr.",,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10380,24,100,2,4536,"2/16/2005 0:00",Shipped,1,2,2005,"Classic Cars",71,S18_4933,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,66,66.99,4,4421.34,"4/22/2005 0:00","On Hold",2,4,2005,"Classic Cars",71,S18_4933,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Medium
10110,36,85.25,13,3069,"3/18/2003 0:00",Shipped,1,3,2003,"Classic Cars",73,S24_1046,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10182,47,74.22,16,3488.34,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",73,S24_1046,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10212,41,82.31,3,3374.71,"1/16/2004 0:00",Shipped,1,1,2004,"Classic Cars",73,S24_1046,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10267,40,80.1,5,3204,"7/7/2004 0:00",Shipped,3,7,2004,"Classic Cars",73,S24_1046,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10380,34,100,3,3441.82,"2/16/2005 0:00",Shipped,1,2,2005,"Classic Cars",73,S24_1046,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10420,60,64.67,11,3880.2,"5/29/2005 0:00","In Process",2,5,2005,"Classic Cars",73,S24_1046,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10115,47,69.36,2,3259.92,"4/4/2003 0:00",Shipped,2,4,2003,"Classic Cars",57,S24_1444,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10336,45,100,4,5972.4,"11/20/2004 0:00",Shipped,4,11,2004,"Classic Cars",57,S24_1444,"La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10120,35,98.05,1,3431.75,"4/29/2003 0:00",Shipped,2,4,2003,Motorcycles,112,S24_1578,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10134,35,93.54,3,3273.9,"7/1/2003 0:00",Shipped,3,7,2003,Motorcycles,112,S24_1578,"Lyon Souveniers","+33 1 46 62 7555","27 rue du Colonel Pierre Avia",,Paris,,75508,France,EMEA,"Da Cunha",Daniel,Medium
10145,43,95.8,7,4119.4,"8/25/2003 0:00",Shipped,3,8,2003,Motorcycles,112,S24_1578,Toys4GrownUps.com,6265557265,"78934 Hillside Dr.",,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10159,44,100,15,5355.68,"10/10/2003 0:00",Shipped,4,10,2003,Motorcycles,112,S24_1578,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10168,50,100,2,5747.5,"10/28/2003 0:00",Shipped,4,10,2003,Motorcycles,112,S24_1578,"Technics Stores Inc.",6505556809,"9408 Furth Circle",,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10180,48,100,10,5355.36,"11/11/2003 0:00",Shipped,4,11,2003,Motorcycles,112,S24_1578,"Daedalus Designs Imports",20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10201,39,100,3,4351.23,"12/1/2003 0:00",Shipped,4,12,2003,Motorcycles,112,S24_1578,"Mini Wheels Co.",6505555787,"5557 North Pendale Street",,"San Francisco",CA,,USA,NA,Murphy,Julie,Medium
10263,42,100,3,4307.52,"6/28/2004 0:00",Shipped,2,6,2004,Motorcycles,112,S24_1578,"Gift Depot Inc.",2035552570,"25593 South Bay Ln.",,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10285,34,100,7,3716.88,"8/27/2004 0:00",Shipped,3,8,2004,Motorcycles,112,S24_1578,"Marta's Replicas Co.",6175558555,"39323 Spinnaker Dr.",,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10299,47,100,10,5455.76,"9/30/2004 0:00",Shipped,3,9,2004,Motorcycles,112,S24_1578,"Toys of Finland, Co.","90-224 8555","Keskuskatu 45",,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10318,48,100,2,6437.28,"11/2/2004 0:00",Shipped,4,11,2004,Motorcycles,112,S24_1578,"Diecast Classics Inc.",2155551555,"7586 Pompton St.",,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
10362,50,96.92,2,4846,"1/5/2005 0:00",Shipped,1,1,2005,Motorcycles,112,S24_1578,"Technics Stores Inc.",6505556809,"9408 Furth Circle",,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10374,38,100,6,4197.1,"2/2/2005 0:00",Shipped,1,2,2005,Motorcycles,112,S24_1578,"Australian Gift Network, Co",61-7-3844-6555,"31 Duncan St. West End",,"South Brisbane",Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
